,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,song_title,popularity_scores,genre
79,0.369,0.297,5,-9.773,1,0.0339,0.912,0.0,0.128,0.262,81.339,audio_features,4T1yj9u3PBtg7EMFoufG01,spotify:track:4T1yj9u3PBtg7EMFoufG01,https://api.spotify.com/v1/tracks/4T1yj9u3PBtg7EMFoufG01,https://api.spotify.com/v1/audio-analysis/4T1yj9u3PBtg7EMFoufG01,150533,4,This Christmas I Spend with You,20,adult standards
80,0.636,0.392,4,-16.193,1,0.0332,0.722,0.0,0.267,0.788,121.432,audio_features,0kW64eRmSy0VNjWWN8JNoA,spotify:track:0kW64eRmSy0VNjWWN8JNoA,https://api.spotify.com/v1/tracks/0kW64eRmSy0VNjWWN8JNoA,https://api.spotify.com/v1/audio-analysis/0kW64eRmSy0VNjWWN8JNoA,257440,4,The Twelve Days Of Christmas,17,adult standards
81,0.278,0.244,5,-11.619,1,0.031,0.642,0.000131,0.0954,0.254,79.257,audio_features,7w3nVvNQ2bIgK2iQ84MyOs,spotify:track:7w3nVvNQ2bIgK2iQ84MyOs,https://api.spotify.com/v1/tracks/7w3nVvNQ2bIgK2iQ84MyOs,https://api.spotify.com/v1/audio-analysis/7w3nVvNQ2bIgK2iQ84MyOs,233973,4,Thank You,51,a cappella
82,0.334,0.402,2,-8.943,1,0.0279,0.7,0.00449,0.37,0.162,103.755,audio_features,67E93MDUBQvd6V5JJw0p4g,spotify:track:67E93MDUBQvd6V5JJw0p4g,https://api.spotify.com/v1/tracks/67E93MDUBQvd6V5JJw0p4g,https://api.spotify.com/v1/audio-analysis/67E93MDUBQvd6V5JJw0p4g,193200,4,White Christmas,29,country pop
83,0.29,0.294,11,-16.206,0,0.0286,0.498,0.0,0.0866,0.347,52.999,audio_features,06jFpzCr6TfpIL4L0a5fmw,spotify:track:06jFpzCr6TfpIL4L0a5fmw,https://api.spotify.com/v1/tracks/06jFpzCr6TfpIL4L0a5fmw,https://api.spotify.com/v1/audio-analysis/06jFpzCr6TfpIL4L0a5fmw,164600,4,We Three Kings,40,classic country pop
84,0.366,0.298,0,-14.554,1,0.0624,0.854,0.000146,0.129,0.332,104.144,audio_features,45EfN8WomjZc5Hqw6lTnnS,spotify:track:45EfN8WomjZc5Hqw6lTnnS,https://api.spotify.com/v1/tracks/45EfN8WomjZc5Hqw6lTnnS,https://api.spotify.com/v1/audio-analysis/45EfN8WomjZc5Hqw6lTnnS,147067,5,Christmas Lullaby,22,
85,0.346,0.163,2,-13.701,1,0.0521,0.944,1.68e-05,0.105,0.273,80.526,audio_features,73Qw33wmrc3r4kSRBXHGSX,spotify:track:73Qw33wmrc3r4kSRBXHGSX,https://api.spotify.com/v1/tracks/73Qw33wmrc3r4kSRBXHGSX,https://api.spotify.com/v1/audio-analysis/73Qw33wmrc3r4kSRBXHGSX,164333,4,Auld Lang Syne,46,operatic pop
86,0.241,0.271,5,-9.907,1,0.0319,0.828,5.49e-05,0.0968,0.272,128.158,audio_features,1mzLoNND3JKcHd7rinNx6g,spotify:track:1mzLoNND3JKcHd7rinNx6g,https://api.spotify.com/v1/tracks/1mzLoNND3JKcHd7rinNx6g,https://api.spotify.com/v1/audio-analysis/1mzLoNND3JKcHd7rinNx6g,186120,1,Silent Night (feat. The Thank You Midwife Choir),22,british soul
87,0.559,0.373,2,-14.107,1,0.111,0.898,0.0,0.124,0.684,103.786,audio_features,6ZgigeSB0XUMqc0jjzaq6d,spotify:track:6ZgigeSB0XUMqc0jjzaq6d,https://api.spotify.com/v1/tracks/6ZgigeSB0XUMqc0jjzaq6d,https://api.spotify.com/v1/audio-analysis/6ZgigeSB0XUMqc0jjzaq6d,176333,4,"You're A Mean One, Mr. Grinch",69,movie tunes
88,0.621,0.147,9,-11.111,1,0.0374,0.821,0.0,0.0754,0.346,110.62,audio_features,53cumdNGYE6NFmGL0zHvx7,spotify:track:53cumdNGYE6NFmGL0zHvx7,https://api.spotify.com/v1/tracks/53cumdNGYE6NFmGL0zHvx7,https://api.spotify.com/v1/audio-analysis/53cumdNGYE6NFmGL0zHvx7,137547,4,Mistletoe And Holly,60,adult standards
89,0.497,0.312,11,-9.088,0,0.0269,0.302,0.0,0.0968,0.177,105.036,audio_features,4z8sz6E4YyFuEkv5o7IJni,spotify:track:4z8sz6E4YyFuEkv5o7IJni,https://api.spotify.com/v1/tracks/4z8sz6E4YyFuEkv5o7IJni,https://api.spotify.com/v1/audio-analysis/4z8sz6E4YyFuEkv5o7IJni,203373,4,"Mary, Did You Know?",68,a cappella
90,0.453,0.741,9,-8.676,1,0.0396,0.262,0.0,0.0729,0.484,72.65,audio_features,40lz0wDGefllawj8AdE6xw,spotify:track:40lz0wDGefllawj8AdE6xw,https://api.spotify.com/v1/tracks/40lz0wDGefllawj8AdE6xw,https://api.spotify.com/v1/audio-analysis/40lz0wDGefllawj8AdE6xw,212400,4,Do You Hear What I Hear?,20,dance pop
91,0.388,0.145,9,-19.697,0,0.0318,0.978,6.86e-06,0.0997,0.0911,75.474,audio_features,299lFlaAsNQdgbIZNPmIA0,spotify:track:299lFlaAsNQdgbIZNPmIA0,https://api.spotify.com/v1/tracks/299lFlaAsNQdgbIZNPmIA0,https://api.spotify.com/v1/audio-analysis/299lFlaAsNQdgbIZNPmIA0,166387,3,Christmas Time Is Here - Vocal,26,adult standards
92,0.611,0.652,6,-6.253,1,0.0301,0.622,0.0,0.0536,0.962,133.859,audio_features,2y28V96j9x4lSBAkwWiPbT,spotify:track:2y28V96j9x4lSBAkwWiPbT,https://api.spotify.com/v1/tracks/2y28V96j9x4lSBAkwWiPbT,https://api.spotify.com/v1/audio-analysis/2y28V96j9x4lSBAkwWiPbT,130853,4,Little Saint Nick,23,baroque pop
93,0.506,0.61,10,-8.677,1,0.0692,0.794,0.0,0.635,0.766,62.637,audio_features,6aj1ORK1GGWahINWrxBTNE,spotify:track:6aj1ORK1GGWahINWrxBTNE,https://api.spotify.com/v1/tracks/6aj1ORK1GGWahINWrxBTNE,https://api.spotify.com/v1/audio-analysis/6aj1ORK1GGWahINWrxBTNE,112693,3,Jingle Bells?,35,adult standards
94,0.38,0.158,7,-8.088,1,0.0377,0.744,0.0,0.104,0.24,39.483,audio_features,1upIC70GIjvJJ4iJ5i85Ny,spotify:track:1upIC70GIjvJJ4iJ5i85Ny,https://api.spotify.com/v1/tracks/1upIC70GIjvJJ4iJ5i85Ny,https://api.spotify.com/v1/audio-analysis/1upIC70GIjvJJ4iJ5i85Ny,131747,4,Have Yourself A Merry Little Christmas - Live From BBC Radio 2,35,swedish americana
95,0.743,0.19,1,-11.686,1,0.073,0.928,0.0,0.117,0.954,159.894,audio_features,4alUHNz5SiX3h4ML2ZebSp,spotify:track:4alUHNz5SiX3h4ML2ZebSp,https://api.spotify.com/v1/tracks/4alUHNz5SiX3h4ML2ZebSp,https://api.spotify.com/v1/audio-analysis/4alUHNz5SiX3h4ML2ZebSp,169533,4,Up On The House Top (Ho Ho Ho) (with Carl Cotner's Orchestra),54,adult standards
96,0.602,0.988,11,-3.64,1,0.078,0.29,0.0,0.447,0.728,145.605,audio_features,26H5lCAcFqSSZHGi5iFm71,spotify:track:26H5lCAcFqSSZHGi5iFm71,https://api.spotify.com/v1/tracks/26H5lCAcFqSSZHGi5iFm71,https://api.spotify.com/v1/audio-analysis/26H5lCAcFqSSZHGi5iFm71,168547,4,Must Be Santa,43,classic rock
97,0.369,0.264,9,-11.55,1,0.0411,0.923,1.82e-05,0.101,0.185,82.243,audio_features,3EwrUQg2bMhNVRBCt7qRFN,spotify:track:3EwrUQg2bMhNVRBCt7qRFN,https://api.spotify.com/v1/tracks/3EwrUQg2bMhNVRBCt7qRFN,https://api.spotify.com/v1/audio-analysis/3EwrUQg2bMhNVRBCt7qRFN,275342,4,Merry Christmas Darling,18,adult standards
98,0.35,0.36,10,-11.792,1,0.0305,0.928,0.00134,0.199,0.366,73.207,audio_features,6XrKozPnv9klvlc0ogFQ3p,spotify:track:6XrKozPnv9klvlc0ogFQ3p,https://api.spotify.com/v1/tracks/6XrKozPnv9klvlc0ogFQ3p,https://api.spotify.com/v1/audio-analysis/6XrKozPnv9klvlc0ogFQ3p,156760,4,Peace On Earth / The Little Drummer Boy,45,adult standards
99,0.292,0.266,4,-12.133,0,0.034,0.9,3.6e-05,0.112,0.288,108.086,audio_features,6wnkuXxTyeleb6ibdIjFT9,spotify:track:6wnkuXxTyeleb6ibdIjFT9,https://api.spotify.com/v1/tracks/6wnkuXxTyeleb6ibdIjFT9,https://api.spotify.com/v1/audio-analysis/6wnkuXxTyeleb6ibdIjFT9,109440,4,Here's To You,18,
0,0.51,0.16,4,-21.03,1,0.0395,0.986,0.017,0.113,0.383,170.063,audio_features,4fpEuKIzTLmMJnYwFU0oqr,spotify:track:4fpEuKIzTLmMJnYwFU0oqr,https://api.spotify.com/v1/tracks/4fpEuKIzTLmMJnYwFU0oqr,https://api.spotify.com/v1/audio-analysis/4fpEuKIzTLmMJnYwFU0oqr,239508,4,Death with Dignity,0,baroque pop
1,0.571,0.172,7,-20.7,1,0.0318,0.979,0.275,0.124,0.297,90.972,audio_features,5I6y1KWmUoV5YCaIEcs1qs,spotify:track:5I6y1KWmUoV5YCaIEcs1qs,https://api.spotify.com/v1/tracks/5I6y1KWmUoV5YCaIEcs1qs,https://api.spotify.com/v1/audio-analysis/5I6y1KWmUoV5YCaIEcs1qs,307698,4,Should Have Known Better,0,baroque pop
2,0.437,0.282,11,-17.455,0,0.0481,0.969,0.00174,0.115,0.163,143.934,audio_features,4dl77NeP009biypEUuEs8u,spotify:track:4dl77NeP009biypEUuEs8u,https://api.spotify.com/v1/tracks/4dl77NeP009biypEUuEs8u,https://api.spotify.com/v1/audio-analysis/4dl77NeP009biypEUuEs8u,221711,4,All of Me Wants All of You,0,baroque pop
3,0.551,0.0913,10,-22.134,0,0.0385,0.953,0.418,0.105,0.0611,124.005,audio_features,4D0R0cPruef7gbtp91aFVT,spotify:track:4D0R0cPruef7gbtp91aFVT,https://api.spotify.com/v1/tracks/4D0R0cPruef7gbtp91aFVT,https://api.spotify.com/v1/audio-analysis/4D0R0cPruef7gbtp91aFVT,198479,4,Drawn to the Blood,0,baroque pop
4,0.555,0.12,11,-24.043,1,0.0433,0.973,0.303,0.285,0.672,84.293,audio_features,161iDrAGFqkzeXSaxworBs,spotify:track:161iDrAGFqkzeXSaxworBs,https://api.spotify.com/v1/tracks/161iDrAGFqkzeXSaxworBs,https://api.spotify.com/v1/audio-analysis/161iDrAGFqkzeXSaxworBs,146893,4,Eugene,0,baroque pop
5,0.441,0.104,6,-22.399,0,0.0459,0.973,0.354,0.119,0.156,120.266,audio_features,4K3RZJ8sWPbv0IedcnEfw6,spotify:track:4K3RZJ8sWPbv0IedcnEfw6,https://api.spotify.com/v1/tracks/4K3RZJ8sWPbv0IedcnEfw6,https://api.spotify.com/v1/audio-analysis/4K3RZJ8sWPbv0IedcnEfw6,279316,4,Fourth of July,0,baroque pop
6,0.519,0.145,3,-19.581,1,0.0392,0.987,0.0643,0.108,0.487,158.975,audio_features,6Rt6KwuF7I8ZkdZG2G0bYr,spotify:track:6Rt6KwuF7I8ZkdZG2G0bYr,https://api.spotify.com/v1/tracks/6Rt6KwuF7I8ZkdZG2G0bYr,https://api.spotify.com/v1/audio-analysis/6Rt6KwuF7I8ZkdZG2G0bYr,284131,4,The Only Thing,0,baroque pop
7,0.551,0.248,9,-23.095,0,0.0458,0.962,0.575,0.118,0.266,98.972,audio_features,5puPIY11QYhuuQJ9T7vND0,spotify:track:5puPIY11QYhuuQJ9T7vND0,https://api.spotify.com/v1/tracks/5puPIY11QYhuuQJ9T7vND0,https://api.spotify.com/v1/audio-analysis/5puPIY11QYhuuQJ9T7vND0,194639,4,Carrie & Lowell,0,baroque pop
8,0.582,0.0715,7,-23.017,1,0.04,0.962,2.87e-06,0.139,0.235,120.053,audio_features,2OBgZrayUVupeEtt1eu2V4,spotify:track:2OBgZrayUVupeEtt1eu2V4,https://api.spotify.com/v1/tracks/2OBgZrayUVupeEtt1eu2V4,https://api.spotify.com/v1/audio-analysis/2OBgZrayUVupeEtt1eu2V4,304871,3,John My Beloved,0,baroque pop
9,0.405,0.121,6,-23.169,1,0.0329,0.945,0.00148,0.112,0.347,82.721,audio_features,5LQecKwQNqdf2uKdrJN04v,spotify:track:5LQecKwQNqdf2uKdrJN04v,https://api.spotify.com/v1/tracks/5LQecKwQNqdf2uKdrJN04v,https://api.spotify.com/v1/audio-analysis/5LQecKwQNqdf2uKdrJN04v,160882,4,No Shade in the Shadow of The Cross,0,baroque pop
10,0.306,0.0918,2,-23.005,1,0.0319,0.942,0.0224,0.161,0.124,74.925,audio_features,34oRN9NqGLPCrnC7SGrLZa,spotify:track:34oRN9NqGLPCrnC7SGrLZa,https://api.spotify.com/v1/tracks/34oRN9NqGLPCrnC7SGrLZa,https://api.spotify.com/v1/audio-analysis/34oRN9NqGLPCrnC7SGrLZa,285467,4,Blue Bucket of Gold,0,baroque pop
11,0.388,0.295,4,-16.152,0,0.035,0.974,0.831,0.0936,0.139,129.819,audio_features,79ui4YL9awryb25pRruEDG,spotify:track:79ui4YL9awryb25pRruEDG,https://api.spotify.com/v1/tracks/79ui4YL9awryb25pRruEDG,https://api.spotify.com/v1/audio-analysis/79ui4YL9awryb25pRruEDG,412175,4,Wallowa Lake Monster,0,baroque pop
12,0.498,0.266,7,-16.635,1,0.0393,0.995,0.862,0.0996,0.697,157.92,audio_features,2lFXZ6pE7Rb85JJAaiAueA,spotify:track:2lFXZ6pE7Rb85JJAaiAueA,https://api.spotify.com/v1/tracks/2lFXZ6pE7Rb85JJAaiAueA,https://api.spotify.com/v1/audio-analysis/2lFXZ6pE7Rb85JJAaiAueA,111717,4,The Greatest Gift,0,baroque pop
13,0.524,0.422,9,-12.676,1,0.0365,0.961,0.328,0.181,0.268,126.011,audio_features,3WqhCcRJEQ3gyBisLqe5GH,spotify:track:3WqhCcRJEQ3gyBisLqe5GH,https://api.spotify.com/v1/tracks/3WqhCcRJEQ3gyBisLqe5GH,https://api.spotify.com/v1/audio-analysis/3WqhCcRJEQ3gyBisLqe5GH,244765,4,The Hidden River of My Life,0,baroque pop
14,0.58,0.274,0,-14.657,1,0.0351,0.986,0.119,0.122,0.657,159.927,audio_features,7zDXgFJu9pfHv6jPVOJLJx,spotify:track:7zDXgFJu9pfHv6jPVOJLJx,https://api.spotify.com/v1/tracks/7zDXgFJu9pfHv6jPVOJLJx,https://api.spotify.com/v1/audio-analysis/7zDXgFJu9pfHv6jPVOJLJx,134404,4,City of Roses,0,baroque pop
15,0.365,0.273,4,-16.526,0,0.038,0.94,0.431,0.109,0.238,132.285,audio_features,5GbVzc6Ex5LYlLJqzRQhuy,spotify:track:5GbVzc6Ex5LYlLJqzRQhuy,https://api.spotify.com/v1/tracks/5GbVzc6Ex5LYlLJqzRQhuy,https://api.spotify.com/v1/audio-analysis/5GbVzc6Ex5LYlLJqzRQhuy,248960,5,Mystery of Love,71,baroque pop
16,0.252,0.314,5,-18.197,0,0.0407,0.942,0.676,0.0892,0.2,75.056,audio_features,0SUDiaR0qm30fXVGPjPvRp,spotify:track:0SUDiaR0qm30fXVGPjPvRp,https://api.spotify.com/v1/tracks/0SUDiaR0qm30fXVGPjPvRp,https://api.spotify.com/v1/audio-analysis/0SUDiaR0qm30fXVGPjPvRp,247808,4,Visions of Gideon,66,baroque pop
17,0.704,0.41,3,-10.973,0,0.031,0.845,0.753,0.113,0.192,120.019,audio_features,621mkKPR6gd8XUSxd7LofR,spotify:track:621mkKPR6gd8XUSxd7LofR,https://api.spotify.com/v1/tracks/621mkKPR6gd8XUSxd7LofR,https://api.spotify.com/v1/audio-analysis/621mkKPR6gd8XUSxd7LofR,154000,4,Wish the World Away,36,indie pop
18,0.579,0.292,4,-18.643,1,0.034,0.993,0.916,0.0895,0.376,140.188,audio_features,4VNWVzVj6QnNwasZBjPGdu,spotify:track:4VNWVzVj6QnNwasZBjPGdu,https://api.spotify.com/v1/tracks/4VNWVzVj6QnNwasZBjPGdu,https://api.spotify.com/v1/audio-analysis/4VNWVzVj6QnNwasZBjPGdu,133267,4,Futile Devices,0,baroque pop
19,0.362,0.257,9,-17.178,0,0.033,0.925,0.661,0.0911,0.0511,136.063,audio_features,34Osx8acEoSzl5i4BczscR,spotify:track:34Osx8acEoSzl5i4BczscR,https://api.spotify.com/v1/tracks/34Osx8acEoSzl5i4BczscR,https://api.spotify.com/v1/audio-analysis/34Osx8acEoSzl5i4BczscR,411566,3,Uranus,0,experimental pop
20,0.483,0.412,7,-8.461,1,0.0402,0.737,0.0,0.116,0.247,170.163,audio_features,41zXlQxzTi6cGAjpOXyLYH,spotify:track:41zXlQxzTi6cGAjpOXyLYH,https://api.spotify.com/v1/tracks/41zXlQxzTi6cGAjpOXyLYH,https://api.spotify.com/v1/audio-analysis/41zXlQxzTi6cGAjpOXyLYH,203569,3,idontwannabeyouanymore,80,art pop
21,0.498,0.104,1,-14.08,0,0.0621,0.979,7.86e-05,0.0895,0.205,124.001,audio_features,14JzyD6FlBD5z0wV5P07YI,spotify:track:14JzyD6FlBD5z0wV5P07YI,https://api.spotify.com/v1/tracks/14JzyD6FlBD5z0wV5P07YI,https://api.spotify.com/v1/audio-analysis/14JzyD6FlBD5z0wV5P07YI,199931,3,when the party's over,0,art pop
22,0.402,0.151,4,-14.227,0,0.0395,0.907,0.0,0.0941,0.483,144.293,audio_features,2is19a6HY7ZdWP654IMhEE,spotify:track:2is19a6HY7ZdWP654IMhEE,https://api.spotify.com/v1/tracks/2is19a6HY7ZdWP654IMhEE,https://api.spotify.com/v1/audio-analysis/2is19a6HY7ZdWP654IMhEE,238013,4,Break My Heart Again,48,alt z
23,0.367,0.111,4,-14.084,1,0.0972,0.978,3.97e-05,0.0897,0.198,82.642,audio_features,43zdsphuZLzwA9k4DJhU0I,spotify:track:43zdsphuZLzwA9k4DJhU0I,https://api.spotify.com/v1/tracks/43zdsphuZLzwA9k4DJhU0I,https://api.spotify.com/v1/audio-analysis/43zdsphuZLzwA9k4DJhU0I,196077,4,when the party's over,83,art pop
24,0.576,0.526,10,-8.598,1,0.0275,0.447,0.000223,0.116,0.429,123.274,audio_features,1lhtOsCUtm0kND96OtDeNw,spotify:track:1lhtOsCUtm0kND96OtDeNw,https://api.spotify.com/v1/tracks/1lhtOsCUtm0kND96OtDeNw,https://api.spotify.com/v1/audio-analysis/1lhtOsCUtm0kND96OtDeNw,236480,4,Tree by the River,35,chamber pop
25,0.524,0.422,8,-8.509,0,0.0272,0.71,0.00068,0.101,0.225,97.91,audio_features,03CMUlyOZzrNXJnb8Vzm4l,spotify:track:03CMUlyOZzrNXJnb8Vzm4l,https://api.spotify.com/v1/tracks/03CMUlyOZzrNXJnb8Vzm4l,https://api.spotify.com/v1/audio-analysis/03CMUlyOZzrNXJnb8Vzm4l,265773,4,Blue Ridge Mountains,0,chamber pop
26,0.613,0.145,1,-12.217,1,0.0724,0.872,0.0,0.0795,0.385,125.779,audio_features,68830h5Cbn0o81cqCI9Vp2,spotify:track:68830h5Cbn0o81cqCI9Vp2,https://api.spotify.com/v1/tracks/68830h5Cbn0o81cqCI9Vp2,https://api.spotify.com/v1/audio-analysis/68830h5Cbn0o81cqCI9Vp2,163500,4,Big Bowl in the Sky,0,bedroom pop
27,0.425,0.34,2,-11.208,1,0.035,0.257,0.0,0.117,0.117,134.977,audio_features,6FCtVFA2m7j60qnlN1Sxko,spotify:track:6FCtVFA2m7j60qnlN1Sxko,https://api.spotify.com/v1/tracks/6FCtVFA2m7j60qnlN1Sxko,https://api.spotify.com/v1/audio-analysis/6FCtVFA2m7j60qnlN1Sxko,270429,3,Green,0,bedroom pop
28,0.614,0.364,6,-11.474,1,0.0274,0.564,0.0,0.119,0.148,120.077,audio_features,6vkL4147WP0E8AUuQUyNDd,spotify:track:6vkL4147WP0E8AUuQUyNDd,https://api.spotify.com/v1/tracks/6vkL4147WP0E8AUuQUyNDd,https://api.spotify.com/v1/audio-analysis/6vkL4147WP0E8AUuQUyNDd,252708,4,It's U,0,bedroom pop
29,0.671,0.464,1,-9.277,1,0.149,0.0632,0.073,0.0711,0.131,79.509,audio_features,6iGWH4PRPDwtN9NydaHK8b,spotify:track:6iGWH4PRPDwtN9NydaHK8b,https://api.spotify.com/v1/tracks/6iGWH4PRPDwtN9NydaHK8b,https://api.spotify.com/v1/audio-analysis/6iGWH4PRPDwtN9NydaHK8b,233785,4,Fool,0,bedroom pop
30,0.603,0.546,0,-9.365,0,0.0267,0.449,0.0,0.0851,0.375,134.966,audio_features,106N8qaYdcpymlEolAHNER,spotify:track:106N8qaYdcpymlEolAHNER,https://api.spotify.com/v1/tracks/106N8qaYdcpymlEolAHNER,https://api.spotify.com/v1/audio-analysis/106N8qaYdcpymlEolAHNER,246042,4,Another One of Those Days,0,bedroom pop
31,0.603,0.352,6,-11.57,1,0.0251,0.252,1.64e-05,0.146,0.309,93.002,audio_features,0nToR9vNRspU0cK53kJP7O,spotify:track:0nToR9vNRspU0cK53kJP7O,https://api.spotify.com/v1/tracks/0nToR9vNRspU0cK53kJP7O,https://api.spotify.com/v1/audio-analysis/0nToR9vNRspU0cK53kJP7O,248134,4,Taking Care of Things,0,bedroom pop
32,0.403,0.324,3,-12.249,1,0.0425,0.845,3.23e-06,0.0688,0.25,176.147,audio_features,3DjjbSZk16kPEpgjF0OCYN,spotify:track:3DjjbSZk16kPEpgjF0OCYN,https://api.spotify.com/v1/tracks/3DjjbSZk16kPEpgjF0OCYN,https://api.spotify.com/v1/audio-analysis/3DjjbSZk16kPEpgjF0OCYN,215430,3,888,0,bedroom pop
33,0.666,0.228,9,-12.59,1,0.0344,0.73,0.000456,0.109,0.38,140.145,audio_features,7HosGN9onpPElSkJGBnudc,spotify:track:7HosGN9onpPElSkJGBnudc,https://api.spotify.com/v1/tracks/7HosGN9onpPElSkJGBnudc,https://api.spotify.com/v1/audio-analysis/7HosGN9onpPElSkJGBnudc,129986,4,Poison,0,bedroom pop
34,0.451,0.564,4,-11.112,1,0.0417,0.0468,5.42e-06,0.117,0.166,83.314,audio_features,7B6pRqC2mUbOnLrudzACs8,spotify:track:7B6pRqC2mUbOnLrudzACs8,https://api.spotify.com/v1/tracks/7B6pRqC2mUbOnLrudzACs8,https://api.spotify.com/v1/audio-analysis/7B6pRqC2mUbOnLrudzACs8,274167,4,10 Feet Tall,0,bedroom pop
35,0.683,0.537,7,-10.888,1,0.0347,0.236,0.0,0.237,0.296,139.978,audio_features,3QGXDuJLVeLXGaMIu4IFlh,spotify:track:3QGXDuJLVeLXGaMIu4IFlh,https://api.spotify.com/v1/tracks/3QGXDuJLVeLXGaMIu4IFlh,https://api.spotify.com/v1/audio-analysis/3QGXDuJLVeLXGaMIu4IFlh,240491,4,I'll Make Cereal,0,bedroom pop
36,0.656,0.392,7,-11.227,1,0.0365,0.738,0.0,0.0924,0.0585,110.013,audio_features,43YlKd8hlnzUv71m2Ly9Nr,spotify:track:43YlKd8hlnzUv71m2Ly9Nr,https://api.spotify.com/v1/tracks/43YlKd8hlnzUv71m2Ly9Nr,https://api.spotify.com/v1/audio-analysis/43YlKd8hlnzUv71m2Ly9Nr,158742,4,Pigeon,0,bedroom pop
37,0.496,0.334,4,-11.209,1,0.0308,0.783,0.0,0.115,0.158,139.889,audio_features,4wzdKi75Om31GiksnLlfHc,spotify:track:4wzdKi75Om31GiksnLlfHc,https://api.spotify.com/v1/tracks/4wzdKi75Om31GiksnLlfHc,https://api.spotify.com/v1/audio-analysis/4wzdKi75Om31GiksnLlfHc,260594,4,Lemon Boy (Acappella Version),0,bedroom pop
38,0.689,0.246,4,-13.33,1,0.0379,0.933,0.0534,0.113,0.18,87.985,audio_features,4ufN2o3Rf6LN5Z0XaqJXIz,spotify:track:4ufN2o3Rf6LN5Z0XaqJXIz,https://api.spotify.com/v1/tracks/4ufN2o3Rf6LN5Z0XaqJXIz,https://api.spotify.com/v1/audio-analysis/4ufN2o3Rf6LN5Z0XaqJXIz,196364,4,January,55,lo-fi chill
39,0.48,0.0436,0,-22.849,1,0.0637,0.944,9.42e-05,0.126,0.133,79.189,audio_features,3RGVYzHQWQOlHYphHMAaaj,spotify:track:3RGVYzHQWQOlHYphHMAaaj,https://api.spotify.com/v1/tracks/3RGVYzHQWQOlHYphHMAaaj,https://api.spotify.com/v1/audio-analysis/3RGVYzHQWQOlHYphHMAaaj,198808,1,Silly Girl,0,alt z
40,0.649,0.264,10,-11.977,0,0.0308,0.92,0.00024,0.108,0.534,125.625,audio_features,6MahbsQxjzKfJ6mkkYXaHi,spotify:track:6MahbsQxjzKfJ6mkkYXaHi,https://api.spotify.com/v1/tracks/6MahbsQxjzKfJ6mkkYXaHi,https://api.spotify.com/v1/audio-analysis/6MahbsQxjzKfJ6mkkYXaHi,217545,3,ARRIETTY'S SONG,0,
41,0.772,0.144,5,-16.438,1,0.0517,0.888,2.28e-05,0.108,0.468,103.869,audio_features,46UOLl4VYcYwAqsbJlYog5,spotify:track:46UOLl4VYcYwAqsbJlYog5,https://api.spotify.com/v1/tracks/46UOLl4VYcYwAqsbJlYog5,https://api.spotify.com/v1/audio-analysis/46UOLl4VYcYwAqsbJlYog5,160173,3,kirari futari,52,japanese indie folk
42,0.53,0.284,3,-13.508,1,0.0355,0.945,0.454,0.269,0.122,154.58,audio_features,42y6YvuL1zbJEYTpGyJ4ut,spotify:track:42y6YvuL1zbJEYTpGyJ4ut,https://api.spotify.com/v1/tracks/42y6YvuL1zbJEYTpGyJ4ut,https://api.spotify.com/v1/audio-analysis/42y6YvuL1zbJEYTpGyJ4ut,270291,3,I Don't Wanna Be Nothin',40,lo-fi chill
43,0.599,0.221,10,-16.15,1,0.0384,0.767,0.0888,0.147,0.156,124.748,audio_features,4anTHYPGa8lm34l3eSaPrr,spotify:track:4anTHYPGa8lm34l3eSaPrr,https://api.spotify.com/v1/tracks/4anTHYPGa8lm34l3eSaPrr,https://api.spotify.com/v1/audio-analysis/4anTHYPGa8lm34l3eSaPrr,231178,4,Kill All Your Darlings,22,bedroom pop
44,0.638,0.256,3,-15.68,1,0.0492,0.819,0.0707,0.145,0.438,82.479,audio_features,16qzGrIMWoxerw2gnW0zuv,spotify:track:16qzGrIMWoxerw2gnW0zuv,https://api.spotify.com/v1/tracks/16qzGrIMWoxerw2gnW0zuv,https://api.spotify.com/v1/audio-analysis/16qzGrIMWoxerw2gnW0zuv,123333,4,Pink Moon,0,art rock
45,0.522,0.231,8,-18.562,1,0.0335,0.556,0.676,0.117,0.639,114.307,audio_features,1MLC5UtuCC9d5gN30e7cqj,spotify:track:1MLC5UtuCC9d5gN30e7cqj,https://api.spotify.com/v1/tracks/1MLC5UtuCC9d5gN30e7cqj,https://api.spotify.com/v1/audio-analysis/1MLC5UtuCC9d5gN30e7cqj,178000,4,Fly,42,art rock
46,0.545,0.366,2,-9.51,1,0.0378,0.969,0.267,0.641,0.1,86.997,audio_features,0QZ5yyl6B6utIWkxeBDxQN,spotify:track:0QZ5yyl6B6utIWkxeBDxQN,https://api.spotify.com/v1/tracks/0QZ5yyl6B6utIWkxeBDxQN,https://api.spotify.com/v1/audio-analysis/0QZ5yyl6B6utIWkxeBDxQN,208212,3,The Night We Met,78,indie folk
